,Gender,Gap,10_Result,12_Result,Sem1,Sem2,Sem3,Sem4,Sem5,Caste,admission_category
6230,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6231,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6232,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6233,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6234,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6235,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6236,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6237,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6238,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6239,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6240,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6241,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6242,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6243,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6244,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6245,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6246,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6247,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6248,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6249,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6250,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6251,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6252,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6253,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6254,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6255,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6256,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6257,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6258,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6259,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6260,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6261,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6262,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6263,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6264,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6265,FEMALE,0,4,4,1.0,1.0,2.0,3.0,4.0,OPEN,CAP
6266,FEMALE,0,4,4,1.0,1.0,2.0,2.0,3.0,OPEN,CAP
6267,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6268,FEMALE,0,4,4,1.0,1.0,4.0,3.0,4.0,OPEN,CAP
6269,FEMALE,0,4,4,1.0,1.0,3.0,4.0,4.0,OPEN,CAP
6270,FEMALE,0,4,4,1.0,1.0,4.0,3.0,4.0,OPEN,CAP
6271,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6272,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6273,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6274,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6275,FEMALE,0,4,4,1.0,1.0,2.0,3.0,4.0,OPEN,CAP
6276,FEMALE,0,4,4,1.0,1.0,2.0,2.0,3.0,OPEN,CAP
6277,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6278,FEMALE,0,4,4,4.0,4.0,4.0,3.0,4.0,OPEN,CAP
6279,FEMALE,0,4,4,1.0,1.0,3.0,4.0,4.0,OPEN,CAP
6280,FEMALE,0,4,4,1.0,1.0,4.0,3.0,4.0,OPEN,CAP
6281,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6282,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6283,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6284,FEMALE,0,4,4,1.0,1.0,4.0,4.0,4.0,OPEN,CAP
6285,FEMALE,0,4,4,2.0,2.0,2.0,3.0,3.0,OPEN,CAP
6286,FEMALE,0,4,4,2.0,3.0,4.0,4.0,4.0,OPEN,CAP
6287,FEMALE,0,4,4,3.0,4.0,4.0,4.0,4.0,OPEN,CAP
6288,FEMALE,0,4,4,1.0,1.0,1.0,1.0,2.0,OPEN,CAP
6289,FEMALE,0,4,4,3.0,3.0,2.0,2.0,3.0,OPEN,CAP
6290,FEMALE,0,4,4,3.0,3.0,3.0,4.0,4.0,OPEN,CAP
6292,FEMALE,0,4,4,3.0,3.0,3.0,4.0,4.0,OPEN,CAP
6293,FEMALE,0,4,4,1.0,2.0,2.0,1.0,2.0,OPEN,CAP
6294,FEMALE,0,4,4,2.0,3.0,1.0,3.0,4.0,OPEN,CAP
6295,FEMALE,0,4,4,4.0,4.0,3.0,2.0,4.0,OPEN,CAP
6296,FEMALE,0,4,4,4.0,4.0,4.0,3.0,4.0,OPEN,CAP
6297,FEMALE,0,4,4,2.0,3.0,2.0,3.0,4.0,OPEN,CAP
6298,FEMALE,0,4,4,2.0,2.0,1.0,2.0,3.0,OPEN,CAP
6300,FEMALE,0,4,4,2.0,2.0,2.0,3.0,3.0,OPEN,CAP
6301,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6302,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6303,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6304,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OBC,CAP
6305,MALE,0,2,2,2.0,2.0,2.0,2.0,2.0,OPEN,CAP
6306,MALE,0,2,2,2.0,1.0,2.0,3.0,4.0,OPEN,CAP
6307,MALE,0,2,2,2.0,2.0,2.0,1.0,2.0,OPEN,CAP
6308,MALE,0,2,2,2.0,2.0,2.0,3.0,4.0,OPEN,CAP
6309,MALE,0,2,2,2.0,1.0,1.0,1.0,1.0,OPEN,CAP
6310,MALE,0,2,2,2.0,2.0,3.0,3.0,2.0,OPEN,CAP
6311,MALE,0,2,2,1.0,2.0,2.0,2.0,2.0,OPEN,CAP
6312,MALE,0,2,2,1.0,2.0,2.0,2.0,2.0,OPEN,CAP
6313,MALE,0,2,2,2.0,2.0,1.0,1.0,2.0,OPEN,CAP
6314,MALE,0,2,2,1.0,1.0,1.0,2.0,2.0,OPEN,CAP
6315,MALE,0,2,2,1.0,2.0,2.0,2.0,1.0,OPEN,CAP
6316,MALE,0,2,2,1.0,2.0,1.0,1.0,1.0,OPEN,CAP
6317,MALE,0,2,2,1.0,1.0,2.0,1.0,1.0,OPEN,CAP
6318,MALE,0,2,2,1.0,1.0,1.0,2.0,1.0,OPEN,CAP
6319,MALE,0,2,2,1.0,1.0,2.0,2.0,2.0,OPEN,CAP
6320,MALE,0,2,2,1.0,2.0,2.0,2.0,1.0,OPEN,CAP
6321,MALE,0,2,2,1.0,2.0,2.0,1.0,1.0,OPEN,CAP
6322,MALE,0,2,2,1.0,1.0,1.0,1.0,2.0,OPEN,CAP
6323,MALE,0,2,2,2.0,2.0,2.0,1.0,1.0,OPEN,CAP
6324,MALE,0,2,2,2.0,2.0,1.0,1.0,1.0,OPEN,CAP
6325,MALE,0,2,2,1.0,2.0,2.0,2.0,2.0,OPEN,CAP
6326,MALE,0,2,2,1.0,2.0,1.0,1.0,1.0,OPEN,CAP
6327,MALE,0,2,2,2.0,1.0,2.0,1.0,1.0,OPEN,CAP
6328,MALE,0,2,2,1.0,1.0,2.0,2.0,1.0,OPEN,CAP
6329,MALE,0,2,2,1.0,1.0,1.0,2.0,1.0,OPEN,CAP
6330,MALE,0,2,2,1.0,1.0,1.0,2.0,2.0,OPEN,CAP
6331,MALE,0,2,2,1.0,2.0,2.0,1.0,2.0,OPEN,CAP
6332,MALE,0,2,2,2.0,1.0,1.0,2.0,1.0,OPEN,CAP
6333,MALE,0,2,2,2.0,1.0,2.0,2.0,1.0,OPEN,CAP
6334,MALE,0,2,2,2.0,2.0,1.0,1.0,1.0,OPEN,CAP
6335,MALE,0,2,2,1.0,1.0,1.0,1.0,1.0,OPEN,CAP
6336,MALE,0,2,2,2.0,2.0,2.0,1.0,1.0,OPEN,CAP
6337,MALE,0,2,2,2.0,1.0,2.0,2.0,2.0,OPEN,CAP
6338,MALE,0,2,2,2.0,1.0,1.0,1.0,2.0,OPEN,CAP
6339,MALE,0,2,2,1.0,2.0,1.0,1.0,1.0,OPEN,CAP
6340,MALE,0,2,2,2.0,2.0,2.0,1.0,2.0,OPEN,CAP
6341,MALE,0,2,2,1.0,1.0,1.0,2.0,3.0,OPEN,CAP
6342,MALE,0,2,2,1.0,2.0,1.0,2.0,1.0,OPEN,CAP
6343,MALE,0,2,2,2.0,2.0,2.0,1.0,1.0,OPEN,CAP
6344,MALE,0,2,2,1.0,2.0,1.0,2.0,2.0,OPEN,CAP
6345,MALE,0,2,2,1.0,1.0,2.0,2.0,2.0,OPEN,CAP
6346,MALE,0,2,2,2.0,2.0,2.0,2.0,2.0,OPEN,CAP
6347,MALE,0,2,2,2.0,1.0,2.0,2.0,2.0,OPEN,CAP
6348,MALE,0,2,2,2.0,1.0,2.0,2.0,2.0,OPEN,CAP
6349,MALE,0,2,2,2.0,1.0,1.0,1.0,1.0,OPEN,CAP
6350,MALE,0,2,2,2.0,2.0,1.0,1.0,1.0,OPEN,CAP
6351,MALE,0,2,2,1.0,2.0,2.0,1.0,2.0,OPEN,CAP
6352,MALE,0,2,2,1.0,1.0,2.0,1.0,2.0,OPEN,CAP
6353,MALE,0,2,2,1.0,1.0,2.0,1.0,1.0,OPEN,CAP
6354,MALE,0,2,2,2.0,2.0,2.0,1.0,1.0,OPEN,CAP
6355,MALE,0,2,2,2.0,1.0,2.0,1.0,2.0,OPEN,CAP
6356,MALE,0,2,2,2.0,1.0,2.0,2.0,1.0,OPEN,CAP
6357,MALE,0,2,2,1.0,1.0,1.0,1.0,1.0,OPEN,CAP
6358,MALE,0,2,2,1.0,2.0,2.0,2.0,2.0,OPEN,CAP
6359,MALE,0,2,2,2.0,1.0,2.0,1.0,2.0,OPEN,CAP
6360,MALE,0,2,2,2.0,2.0,2.0,2.0,2.0,OPEN,CAP
6361,FEMALE,0,4,4,1.0,1.0,2.0,2.0,3.0,OPEN,Minority
6362,FEMALE,0,4,4,3.0,4.0,4.0,4.0,4.0,OPEN,Minority
6363,FEMALE,0,2,2,3.0,1.0,1.0,1.0,2.0,OPEN,Minority
6364,FEMALE,0,2,2,4.0,2.0,2.0,2.0,2.0,OPEN,Tution Waiver Scheme
6365,FEMALE,1,2,2,4.0,1.0,2.0,1.0,2.0,OPEN,Tution Waiver Scheme
6366,FEMALE,0,4,4,4.0,2.0,2.0,2.0,3.0,OPEN,CAP
6367,FEMALE,1,4,4,3.0,4.0,4.0,4.0,4.0,OPEN,CAP
6368,FEMALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OPEN,CAP
6369,MALE,0,4,4,3.0,2.0,2.0,4.0,4.0,OPEN,CAP
6370,MALE,0,4,4,3.0,3.0,3.0,4.0,4.0,OPEN,CAP
6371,MALE,0,4,4,2.0,3.0,3.0,1.0,2.0,OPEN,CAP
6372,MALE,0,4,4,3.0,2.0,2.0,3.0,4.0,OPEN,CAP
6373,MALE,0,4,4,3.0,3.0,2.0,2.0,4.0,OPEN,CAP
6374,MALE,0,4,4,3.0,3.0,3.0,3.0,4.0,OPEN,CAP
6375,MALE,0,4,4,3.0,2.0,2.0,3.0,4.0,OPEN,CAP
6376,MALE,0,4,4,3.0,3.0,3.0,2.0,3.0,OPEN,CAP
6377,MALE,0,4,4,2.0,3.0,2.0,3.0,4.0,OPEN,CAP
6378,MALE,0,4,4,3.0,2.0,3.0,3.0,3.0,OPEN,CAP
6379,MALE,0,4,4,2.0,2.0,2.0,4.0,4.0,OPEN,CAP
6380,MALE,0,4,4,2.0,2.0,3.0,4.0,4.0,OPEN,CAP
6381,MALE,0,4,4,3.0,3.0,2.0,4.0,4.0,OPEN,CAP
6382,MALE,0,4,4,3.0,3.0,2.0,4.0,4.0,OPEN,CAP
6383,MALE,0,2,2,2.0,3.0,3.0,1.0,2.0,OPEN,CAP
6384,FEMALE,0,2,2,3.0,2.0,2.0,3.0,4.0,OPEN,CAP
6385,FEMALE,0,2,2,3.0,3.0,2.0,2.0,2.0,OPEN,CAP
6386,FEMALE,0,2,2,3.0,3.0,3.0,3.0,4.0,OPEN,CAP
6387,MALE,0,2,2,2.0,1.0,2.0,2.0,2.0,OPEN,CAP
6388,MALE,0,2,2,1.0,1.0,3.0,1.0,2.0,OPEN,CAP
6389,MALE,0,1,1,1.0,2.0,3.0,1.0,1.0,OPEN,CAP
6390,MALE,0,3,3,3.0,2.0,2.0,1.0,2.0,OPEN,CAP
6391,MALE,0,2,2,1.0,2.0,2.0,2.0,3.0,OPEN,CAP
6392,MALE,0,4,4,3.0,2.0,3.0,2.0,1.0,OPEN,CAP
6393,MALE,0,4,4,2.0,3.0,3.0,1.0,1.0,OPEN,CAP
6394,MALE,0,4,4,3.0,2.0,3.0,2.0,2.0,OPEN,CAP
6395,MALE,0,4,4,2.0,3.0,2.0,2.0,2.0,OPEN,CAP
6396,MALE,0,3,3,3.0,2.0,3.0,2.0,2.0,OPEN,CAP
6397,MALE,0,4,4,3.0,2.0,3.0,2.0,2.0,OPEN,CAP
6398,MALE,0,2,2,1.0,1.0,2.0,2.0,2.0,OPEN,CAP
6399,MALE,0,4,4,4.0,3.0,3.0,1.0,1.0,OPEN,CAP
6400,MALE,0,2,2,3.0,3.0,2.0,1.0,1.0,OPEN,CAP
6401,FEMALE,0,3,3,2.0,2.0,2.0,1.0,2.0,OPEN,Minority
6402,FEMALE,0,3,3,2.0,2.0,2.0,1.0,2.0,OPEN,Minority
6403,FEMALE,0,3,3,4.0,2.0,3.0,1.0,1.0,OPEN,Minority
6404,FEMALE,0,3,3,3.0,4.0,4.0,1.0,1.0,OPEN,Tution Waiver Scheme
6405,FEMALE,1,4,4,3.0,3.0,3.0,1.0,2.0,OPEN,Tution Waiver Scheme
6406,FEMALE,0,2,2,2.0,2.0,3.0,2.0,1.0,OPEN,CAP
6407,FEMALE,1,4,4,2.0,3.0,3.0,1.0,1.0,OPEN,CAP
6408,FEMALE,0,3,3,2.0,1.0,2.0,2.0,2.0,OPEN,CAP
6409,MALE,0,3,3,2.0,3.0,3.0,1.0,2.0,OPEN,CAP
6410,MALE,0,2,2,2.0,2.0,3.0,2.0,2.0,OPEN,CAP
6411,MALE,0,2,2,1.0,3.0,2.0,2.0,3.0,OPEN,CAP
6412,MALE,0,2,2,2.0,1.0,4.0,4.0,4.0,OPEN,CAP
6413,MALE,0,3,3,2.0,1.0,1.0,1.0,2.0,OPEN,CAP
6414,MALE,0,2,2,1.0,1.0,1.0,2.0,2.0,OPEN,CAP
6415,MALE,0,4,4,2.0,1.0,3.0,1.0,2.0,OPEN,CAP
6416,MALE,0,4,4,4.0,3.0,4.0,2.0,3.0,OPEN,CAP
6417,MALE,0,4,4,2.0,1.0,2.0,4.0,4.0,OPEN,CAP
6418,MALE,0,4,4,3.0,3.0,3.0,4.0,4.0,OPEN,CAP
6419,MALE,0,3,3,4.0,3.0,3.0,4.0,4.0,OPEN,CAP
6420,MALE,0,2,2,1.0,1.0,1.0,4.0,4.0,OPEN,CAP
6421,MALE,0,4,4,3.0,2.0,3.0,1.0,2.0,OPEN,CAP
6422,MALE,0,3,3,1.0,3.0,2.0,3.0,4.0,OPEN,CAP
6423,MALE,0,3,3,3.0,2.0,3.0,2.0,4.0,OPEN,CAP
6424,FEMALE,0,4,4,1.0,1.0,2.0,3.0,4.0,OPEN,CAP
6425,FEMALE,0,4,4,4.0,4.0,4.0,3.0,4.0,OPEN,CAP
6426,FEMALE,0,2,2,1.0,3.0,0.0,2.0,3.0,OPEN,CAP
6427,MALE,0,4,4,3.0,3.0,2.0,3.0,4.0,OPEN,CAP
6428,MALE,0,2,2,1.0,1.0,3.0,3.0,3.0,OPEN,CAP
6429,MALE,0,4,4,2.0,3.0,3.0,4.0,4.0,OPEN,CAP
6430,MALE,0,4,4,2.0,2.0,2.0,4.0,4.0,OPEN,CAP
6431,MALE,0,4,4,3.0,3.0,3.0,4.0,4.0,OPEN,CAP
6432,MALE,0,4,4,2.0,1.0,2.0,4.0,4.0,OPEN,CAP
6433,MALE,0,3,3,2.0,2.0,2.0,1.0,2.0,OPEN,CAP
6434,MALE,0,3,3,2.0,2.0,2.0,3.0,4.0,OPEN,CAP
6435,MALE,0,4,4,4.0,3.0,4.0,2.0,2.0,OPEN,CAP
6436,MALE,0,4,4,3.0,3.0,4.0,3.0,4.0,OPEN,CAP
6437,MALE,0,3,3,4.0,3.0,3.0,2.0,2.0,OPEN,CAP
6438,MALE,0,3,3,4.0,3.0,4.0,1.0,2.0,OPEN,CAP
6439,MALE,0,4,4,4.0,3.0,4.0,1.0,1.0,OPEN,CAP
6440,MALE,0,2,2,2.0,3.0,1.0,1.0,2.0,OPEN,CAP
6442,FEMALE,0,2,2,3.0,3.0,1.0,2.0,1.0,OPEN,Minority
6443,FEMALE,0,3,3,4.0,3.0,1.0,1.0,1.0,OPEN,Minority
6444,FEMALE,0,4,4,4.0,3.0,2.0,2.0,2.0,OPEN,Tution Waiver Scheme
6445,FEMALE,1,4,4,4.0,3.0,1.0,2.0,2.0,OPEN,Tution Waiver Scheme
6446,FEMALE,0,4,4,4.0,3.0,2.0,2.0,2.0,OPEN,CAP
6447,FEMALE,1,3,3,3.0,3.0,2.0,2.0,2.0,OPEN,CAP
6448,FEMALE,0,4,4,3.0,3.0,2.0,2.0,2.0,OPEN,CAP
6449,MALE,0,4,4,1.0,1.0,1.0,1.0,1.0,OPEN,CAP
6450,MALE,0,2,2,2.0,1.0,3.0,1.0,1.0,OPEN,CAP
6451,MALE,0,2,2,3.0,2.0,2.0,1.0,2.0,OPEN,CAP
6452,MALE,0,3,3,2.0,3.0,3.0,1.0,2.0,OPEN,CAP
6453,MALE,0,2,2,1.0,1.0,1.0,1.0,1.0,OPEN,CAP
6454,MALE,0,3,3,2.0,2.0,1.0,1.0,1.0,OPEN,CAP
6455,MALE,0,3,3,2.0,1.0,2.0,1.0,2.0,OPEN,CAP
6456,MALE,0,4,4,2.0,1.0,2.0,2.0,1.0,OPEN,CAP
6457,MALE,0,3,3,3.0,2.0,2.0,1.0,1.0,OPEN,CAP
6458,MALE,0,3,3,1.0,1.0,1.0,2.0,2.0,OPEN,CAP
6459,MALE,0,4,4,2.0,2.0,2.0,1.0,2.0,OPEN,CAP
6460,MALE,0,2,2,2.0,3.0,2.0,2.0,2.0,OPEN,CAP
6461,MALE,0,4,4,1.0,2.0,1.0,2.0,3.0,OPEN,CAP
6462,MALE,0,3,3,1.0,3.0,2.0,4.0,4.0,OPEN,CAP
6463,MALE,0,1,1,1.0,2.0,3.0,1.0,2.0,OPEN,CAP
6464,FEMALE,0,2,2,1.0,1.0,1.0,2.0,2.0,OPEN,CAP
6465,FEMALE,0,3,3,1.0,2.0,1.0,1.0,2.0,OPEN,CAP
6466,MALE,0,2,2,1.0,1.0,1.0,2.0,3.0,OPEN,CAP
6467,MALE,0,3,3,3.0,3.0,4.0,4.0,4.0,OPEN,CAP
6468,MALE,0,2,2,1.0,2.0,2.0,4.0,4.0,OPEN,CAP
6469,MALE,0,3,3,2.0,2.0,2.0,4.0,4.0,OPEN,CAP
6470,MALE,0,3,3,2.0,3.0,3.0,4.0,4.0,OPEN,CAP
6471,MALE,0,4,4,2.0,3.0,3.0,1.0,2.0,OPEN,CAP
6472,MALE,0,4,4,3.0,3.0,3.0,3.0,4.0,OPEN,CAP
6473,MALE,0,4,4,2.0,3.0,4.0,2.0,4.0,OPEN,CAP
6474,MALE,0,3,3,2.0,2.0,3.0,3.0,4.0,OPEN,CAP
6475,MALE,0,3,3,1.0,1.0,2.0,3.0,4.0,OPEN,CAP
6476,MALE,0,3,3,3.0,3.0,3.0,2.0,3.0,OPEN,CAP
6477,MALE,0,3,3,2.0,2.0,2.0,3.0,4.0,OPEN,CAP
6478,MALE,0,4,4,4.0,4.0,4.0,3.0,3.0,OPEN,CAP
6479,MALE,0,3,3,3.0,2.0,3.0,4.0,4.0,OPEN,CAP
6480,FEMALE,0,4,4,2.0,3.0,3.0,4.0,4.0,OPEN,Minority
6481,FEMALE,0,2,2,2.0,1.0,2.0,4.0,4.0,OPEN,Minority
6482,FEMALE,0,4,4,2.0,2.0,2.0,4.0,4.0,OPEN,Minority
6483,FEMALE,0,3,3,1.0,2.0,1.0,1.0,2.0,OPEN,Tution Waiver Scheme
6484,FEMALE,1,2,2,1.0,2.0,2.0,3.0,4.0,OPEN,Tution Waiver Scheme
6485,FEMALE,0,4,4,3.0,4.0,4.0,2.0,2.0,OPEN,CAP
6486,FEMALE,1,3,3,4.0,4.0,4.0,3.0,4.0,OPEN,CAP
6487,FEMALE,0,4,4,3.0,4.0,3.0,2.0,2.0,OPEN,CAP
6488,MALE,0,3,3,1.0,1.0,1.0,1.0,2.0,OPEN,CAP
6489,MALE,0,2,2,1.0,1.0,1.0,1.0,1.0,OPEN,CAP
6490,MALE,0,4,4,3.0,4.0,3.0,1.0,2.0,OPEN,CAP
6491,MALE,0,3,3,2.0,2.0,3.0,2.0,3.0,OPEN,CAP
6492,MALE,0,3,3,1.0,1.0,2.0,2.0,1.0,OPEN,CAP
6493,MALE,0,3,3,1.0,2.0,2.0,1.0,1.0,OPEN,CAP
6494,MALE,0,3,3,1.0,3.0,3.0,2.0,2.0,OPEN,CAP
6495,MALE,0,3,3,4.0,4.0,3.0,2.0,2.0,OPEN,CAP
6496,MALE,0,2,2,3.0,4.0,1.0,2.0,2.0,OPEN,CAP
6497,MALE,0,2,2,3.0,3.0,1.0,2.0,2.0,OPEN,CAP
6498,MALE,0,2,2,4.0,1.0,2.0,2.0,2.0,OPEN,CAP
6499,MALE,0,1,1,4.0,1.0,2.0,1.0,1.0,OPEN,CAP
6500,MALE,0,2,2,3.0,3.0,2.0,1.0,1.0,OPEN,CAP
6501,MALE,0,4,4,3.0,3.0,2.0,1.0,2.0,OPEN,CAP
6502,MALE,0,1,1,4.0,2.0,3.0,1.0,2.0,OPEN,CAP
6503,FEMALE,0,3,3,4.0,2.0,2.0,1.0,1.0,OPEN,CAP
6504,FEMALE,0,3,3,4.0,3.0,1.0,1.0,1.0,OPEN,CAP
6505,FEMALE,0,4,4,4.0,3.0,3.0,1.0,2.0,OPEN,CAP
6506,MALE,0,3,3,4.0,2.0,3.0,2.0,1.0,OPEN,CAP
6507,MALE,0,4,4,4.0,4.0,4.0,1.0,1.0,OPEN,CAP
6508,MALE,0,3,3,3.0,3.0,1.0,2.0,2.0,OPEN,CAP
6509,MALE,0,3,3,4.0,4.0,3.0,1.0,2.0,OPEN,CAP
6510,MALE,0,3,3,2.0,2.0,2.0,2.0,2.0,OPEN,CAP
6511,MALE,0,1,1,2.0,2.0,1.0,2.0,3.0,OPEN,CAP
6512,MALE,0,2,2,2.0,2.0,1.0,4.0,4.0,OPEN,CAP
6513,MALE,0,4,4,4.0,4.0,3.0,1.0,2.0,OPEN,CAP
6514,MALE,0,4,4,4.0,3.0,3.0,2.0,2.0,OPEN,CAP
6515,MALE,0,4,4,3.0,3.0,3.0,1.0,2.0,OPEN,CAP
6516,MALE,0,4,4,3.0,2.0,2.0,2.0,3.0,OPEN,CAP
6517,MALE,0,4,4,2.0,3.0,2.0,4.0,4.0,OPEN,CAP
6518,MALE,0,4,4,3.0,2.0,3.0,4.0,4.0,OPEN,CAP
6519,MALE,0,4,4,3.0,2.0,3.0,4.0,4.0,OPEN,CAP
6520,FEMALE,0,4,4,2.0,3.0,3.0,4.0,4.0,OPEN,Minority
6521,FEMALE,0,4,4,3.0,3.0,3.0,1.0,2.0,OPEN,Minority
6522,FEMALE,0,3,3,3.0,2.0,3.0,3.0,4.0,OPEN,Minority
6523,FEMALE,0,4,4,3.0,4.0,4.0,2.0,4.0,OPEN,Tution Waiver Scheme
6524,FEMALE,1,4,4,3.0,3.0,4.0,3.0,4.0,OPEN,Tution Waiver Scheme
6525,FEMALE,0,4,4,4.0,3.0,4.0,3.0,4.0,OPEN,CAP
6526,FEMALE,1,2,2,1.0,1.0,2.0,2.0,3.0,OPEN,CAP
6527,FEMALE,0,4,4,4.0,4.0,4.0,3.0,4.0,OPEN,CAP
6528,MALE,0,4,4,4.0,4.0,4.0,3.0,3.0,OPEN,CAP
6529,MALE,0,4,4,2.0,2.0,2.0,4.0,4.0,OPEN,CAP
6530,MALE,0,3,3,2.0,2.0,2.0,4.0,4.0,OPEN,CAP
6531,MALE,0,3,3,4.0,4.0,4.0,4.0,4.0,OPEN,CAP
6532,MALE,0,4,4,4.0,4.0,4.0,4.0,4.0,OPEN,CAP
6533,MALE,0,3,3,2.0,2.0,3.0,1.0,2.0,OPEN,CAP
6534,MALE,0,4,4,3.0,4.0,4.0,3.0,4.0,OPEN,CAP
6535,MALE,0,4,4,2.0,3.0,3.0,2.0,2.0,OPEN,CAP
6536,MALE,0,3,3,4.0,4.0,3.0,3.0,4.0,OPEN,CAP
6537,MALE,0,3,3,3.0,2.0,2.0,2.0,2.0,OPEN,CAP
6538,MALE,0,4,4,4.0,4.0,3.0,1.0,2.0,OPEN,CAP
6539,MALE,0,4,4,2.0,3.0,3.0,1.0,1.0,OPEN,CAP
6540,MALE,0,4,4,2.0,2.0,2.0,1.0,2.0,OPEN,CAP
6541,MALE,0,4,4,3.0,4.0,3.0,2.0,3.0,OPEN,CAP
6542,MALE,0,4,4,4.0,4.0,3.0,2.0,1.0,OPEN,CAP
6543,FEMALE,0,4,4,4.0,4.0,4.0,1.0,1.0,OPEN,CAP
6544,FEMALE,0,4,4,3.0,4.0,3.0,2.0,2.0,OPEN,CAP
6545,FEMALE,0,3,3,2.0,3.0,3.0,2.0,2.0,OPEN,CAP
6546,MALE,0,3,3,3.0,3.0,3.0,2.0,2.0,OPEN,CAP
6547,MALE,0,4,4,3.0,3.0,1.0,2.0,2.0,OPEN,CAP
6548,MALE,0,3,3,3.0,2.0,1.0,2.0,2.0,OPEN,CAP
6549,MALE,0,3,3,1.0,3.0,3.0,1.0,1.0,OPEN,CAP
6550,MALE,0,3,3,4.0,3.0,3.0,1.0,1.0,OPEN,CAP
6551,MALE,0,4,4,4.0,4.0,4.0,1.0,2.0,OPEN,CAP
6552,MALE,0,4,4,3.0,2.0,2.0,1.0,2.0,OPEN,CAP
6553,MALE,0,3,3,4.0,4.0,3.0,1.0,1.0,OPEN,CAP
6554,MALE,0,4,4,4.0,4.0,2.0,1.0,1.0,OPEN,CAP
6555,MALE,0,3,3,2.0,2.0,2.0,1.0,2.0,OPEN,CAP
6556,MALE,0,2,2,1.0,1.0,2.0,2.0,1.0,OPEN,CAP
6557,MALE,0,2,2,2.0,1.0,4.0,1.0,1.0,OPEN,CAP
